id,number,name,lat,lon
849,665,"ВАРДАРИШТЕ СТАЦИОНАР",41.992382049561,21.492105484009
850,666,"КВАНТАШКИ ПАЗАР-КОН ЦЕНТАР",41.98962020874,21.49806022644
851,667,"КВАНТАШКИ ПАЗАР-КОН Т",41.989349365234,21.498510360718
852,668,"КВАНТАШКИ ПАЗАР Т-ПОЧЕТНА",41.98722076416,21.503103256226
853,669,"КВАНТАШКИ ПАЗАР Т-КРАЈНА",41.98717880249,21.502914428711
854,670,"АВТОСАЛОН МЕРЦЕДЕС",41.994209289551,21.47566986084
855,671,БРИКОЛАЖ,41.995483398438,21.475761413574
858,674,"УНИВЕРЗИТЕТ СВ.КИРИЛ И МЕТОДИЈ",41.998691558838,21.443384170532
859,675,"МИНИСТЕРСТВО ЗА ПРАВДА",41.998550415039,21.4421043396
860,676,"СКОПСКИ САЕМ Т-ПОЧЕТНА",41.996475219727,21.451385498047
861,677,"СКОПСКИ САЕМ Т-КРАЈНА",41.996337890625,21.451385498047
1985,1001,РАМПА ЛИСИЧЕ-КОН ЦЕНТАР,41.943733215332,21.52702331543
1986,1002,РАМПА ЛИСИЧЕ-КОН Т,41.942985534668,21.526569366455
1987,1003,ЧАТАЛ-КОН ЦЕНТАР,41.949993133545,21.530670166016
1988,1004,ЧАТАЛ-КОН ЛИСИЧЕ,41.950080871582,21.530689239502
1989,1005,ДОЛНО ЛИСИЧЕ АМБУЛАНТА-КОН ЦЕНТАР,41.953311920166,21.531896591187
1990,1006,ДОЛНО ЛИСИЧЕ АМБУЛАНТА-КОН Т,41.953315734863,21.532102584839
1991,1007,ДОЛНО ЛИСИЧЕ НАДВОЗНИК-КОН ЦЕНТАР,41.956314086914,21.533966064453
1992,1008,ДОЛНО ЛИСИЧЕ НАДВОЗНИК-КОН Т,41.956161499023,21.533798217773
1993,1009,ДОЛНО ЛИСИЧЕ Т,41.958679199219,21.538656234741
1996,1012,ДРАЧЕВО БЕНЗИНСКА-КОН ЦЕНТАР,41.93603515625,21.513305664062
1997,1013,ДРАЧЕВО БЕНЗИНСКА-КОН ЗЕЛЕНИКОВО,41.935722351074,21.513944625854
1998,1014,С.ДРАЧЕВО ЦРКВА-КОН ЦЕНТАР,41.935035705566,21.51736831665
1999,1015,С.ДРАЧЕВО ЦРКВА-КОН ЗЕЛЕНИКОВО,41.934837341309,21.517507553101
2000,1016,ПАТ ЗА ЦИГЛАНА-КОН ЦЕНТАР,41.93102645874,21.530267715454
2001,1017,ПАТ ЗА ЦИГЛАНА-КОН ЗЕЛЕНИКОВО,41.930950164795,21.53048324585
2002,1018,ПАТ ПРЕД СТУДЕНИЧАНИ-КОН ЦЕНТАР,41.927013397217,21.540742874146
2003,1019,ПАТ ПРЕД СТУДЕНИЧАНИ-КОН ЗЕЛЕНИКОВО,41.92700958252,21.540752410889
2004,1020,КРСТОСНИЦА ЗА СТУДЕНИЧАНИ-КОН ЦЕНТАР,41.92497253418,21.54305267334
2005,1021,КРСТОСНИЦА ЗА СТУДЕНИЧАНИ-КОН ЗЕЛЕНИКОВО,41.924781799316,21.543190002441
2006,1022,ЗИНЕС-КОН ЦЕНТАР,41.919525146484,21.549346923828
2007,1023,ЗИНЕС-КОН ЗЕЛЕНИКОВО,41.919273376465,21.549354553223
2008,1024,ПАТ ЗА МОРАНЕ-КОН ЦЕНТАР,41.91637802124,21.553884506226
2009,1025,ПАТ ЗА МОРАНЕ-КОН ЗЕЛЕНИКОВО,41.916091918945,21.553833007812
2010,1026,ФРУКТАЛ-КОН ЦЕНТАР,41.918537139893,21.559299468994
2011,1027,ФРУКТАЛ-КОН ЗЕЛЕНИКОВО,41.918567657471,21.559545516968
2012,1028,СЕРВИС БАЖЕ-КОН ЦЕНТАР,41.918930053711,21.563629150391
2013,1029,СЕРВИС БАЖЕ-КОН ЗЕЛЕНИКОВО,41.918762207031,21.563751220703
2014,1030,ЦРКВА БОГОРОДИЦА 1-КОН ЦЕНТАР,41.916515350342,21.57452583313
2015,1031,ЦРКВА БОГОРОДИЦА 1-ЗЕЛЕНИКОВО,41.916439056396,21.574447631836
2016,1032,ЦРКВА БОГОРОДИЦА 2-КОН ЦЕНТАР,41.914863586426,21.578050613403
2017,1033,ЦРКВА БОГОРОДИЦА 2-ЗЕЛЕНИКОВО,41.914813995361,21.57818031311
2018,1034,МЛЕКАРА МАСКО-КОН ЦЕНТАР,41.912593841553,21.584276199341
2019,1035,МЛЕКАРА МАСКО-КОН ЗЕЛЕНИКОВО,41.91268157959,21.583566665649
2020,1036,ЖЕЛ.СТАНИЦА ЈАНЕ САНДАНСКИ-КОН ЦЕНТАР,41.90735244751,21.593013763428
2021,1037,ЖЕЛ.СТАНИЦА ЈАНЕ САНДАНСКИ-КОН ЗЕЛЕНИКОВО,41.907279968262,21.593204498291
2022,1038,ОРЕШАНИ 1-КОН ЦЕНТАР,41.903423309326,21.599603652954
2023,1039,ОРЕШАНИ 1-КОН ЗЕЛЕНИКОВО,41.903205871582,21.599700927734
2024,1040,ОРЕШАНИ 2-КОН ЦЕНТАР,41.898128509521,21.602180480957
2025,1041,ОРЕШАНИ 2-КОН ЗЕЛЕНИКОВО,41.898357391357,21.60203742981
2026,1042,ЏАМБОВИЦА-КОН ЦЕНТАР,41.8913230896,21.588895797729
2027,1043,ЏАМБОВИЦА-КОН ЗЕЛЕНИКОВО,41.891448974609,21.58869934082
2028,1044,ПАНАДА-КОН ЦЕНТАР,41.893753051758,21.597793579102
2029,1045,ПАНАДА-КОН ЗЕЛЕНИКОВО,41.89387512207,21.597854614258
2030,1046,ПАТ ЗА ВРАЖАЛЕ-КОН ЦЕНТАР,41.889225006104,21.587827682495
2031,1047,ПАТ ЗА ВРАЖАЛЕ-КОН ЗЕЛЕНИКОВО,41.889430999756,21.587581634521
2032,1048,ПАТ ЗА МАНАСТИР-КОН ЦЕНТАР,41.886070251465,21.587696075439
2033,1049,ПАТ ЗА МАНАСТИР-КОН ЗЕЛЕНИКОВО,41.885913848877,21.587711334229
2034,1050,ЗЕЛЕНИКОВО-КОН ЦЕНТАР,41.883724212646,21.590213775635
2035,1051,ЗЕЛЕНИКОВО-КОН Т,41.883655548096,21.590120315552
2036,1052,ЗЕЛЕНИКОВО ПЛОЧА-КОН ЦЕНТАР,41.880290985107,21.596975326538
2037,1053,ЗЕЛЕНИКОВО ПЛОЧА-КОН Т,41.880184173584,21.596925735474
2038,1054,ЗЕЛЕНИКОВО МЛЕКАРА-КОН ЦЕНТАР,41.876064300537,21.597434997559
2039,1055,ЗЕЛЕНИКОВО МЛЕКАРА-КОН Т,41.876239776611,21.59725189209
2040,1056,ОПШТИНА ЗЕЛЕНИКОВО-КОН ЦЕНТАР,41.873157501221,21.602899551392
2041,1057,ОПШТИНА ЗЕЛЕНИКОВО-КОН Т,41.873027801514,21.602712631226
2042,1058,ЗЕЛЕНИКОВО Т,41.870544433594,21.607128143311
2044,1061,ПАТ ЗА НОВО СЕЛО-КОН Т,41.873332977295,21.602970123291
2045,1063,ПАКОШЕВО ВИКЕНДИЦИ-КОН НОВО СЕЛО,41.874485015869,21.613956451416
2046,1065,ПАКОШЕВО-КОН НОВО СЕЛО,41.873481750488,21.617305755615
2047,1067,НОВО СЕЛО 1-КОН Т,41.867824554443,21.618061065674
2048,1069,НОВО СЕЛО 2-КОН Т,41.864994049072,21.616912841797
2049,1071,НОВО СЕЛО 3-КОН Т,41.860473632812,21.620666503906
2050,1072,НОВО СЕЛО Т,41.853801727295,21.621881484985
2054,1076,СТУДЕНИЧАНИ-КОН ЦЕНТАР,41.922466278076,21.539295196533
2055,1077,СТУДЕНИЧАНИ-КОН Т,41.922470092773,21.539262771606
2056,1078,СТУДЕНИЧАНИ Т,41.919952392578,21.534057617188
2057,1079,ДРАЧЕВО ДРВАРА-КОН ЦЕНТАР,41.935974121094,21.513090133667
2058,1080,ДРАЧЕВО ДРВАРА-КОН КОЛИЧАНИ,41.935947418213,21.513175964355
2059,1081,ПАТ ЗА ЉУБОШ-КОН ЦЕНТАР,41.923686981201,21.501033782959
2060,1082,ПАТ ЗА ЉУБОШ-КОН КОЛИЧАНИ,41.923641204834,21.500741958618
2061,1083,ПЕЛЕНИЦА-КОН ЦЕНТАР,41.917152404785,21.495840072632
2062,1084,ПЕЛЕНИЦА-КОН КОЛИЧАНИ,41.917293548584,21.496061325073
2063,1085,ДОЛНО КОЛИЧАНИ-КОН ЦЕНТАР,41.88761138916,21.484981536865
2064,1086,ДОЛНО КОЛИЧАНИ-КОН Т,41.887508392334,21.485055923462
2065,1087,ДОЛНО КОЛИЧАНИ Т,41.885887145996,21.482624053955
2067,1091,ПАТ ЗА БАТИНЦИ-КОН ЦЕНТАР,41.937255859375,21.500366210938
2068,1092,ПАТ ЗА БАТИНЦИ-КОН БАТИНЦИ,41.937236785889,21.499956130981
2069,1093,СЕПАРАЦИЈА БЕРОВИЌ-КОН БАТИНЦИ,41.930648803711,21.492813110352
2070,1094,СЕПАРАЦИЈА БЕРОВИЌ-КОН ЦЕНТАР,41.931304931641,21.494873046875
2071,1095,МОСТ ЗА БАТИНЦИ-КОН ЦЕНТАР,41.926040649414,21.488540649414
2072,1096,МОСТ ЗА БАТИНЦИ-КОН БАТИНЦИ,41.925521850586,21.487487792969
2073,1097,ЉУБОШ 1-КОН ЦЕНТАР,41.922729492188,21.48974609375
2074,1098,ЉУБОШ 1-КОН БАТИНЦИ,41.922752380371,21.489530563354
2075,1099,ЉУБОШ 2-КОН ЦЕНТАР,41.921371459961,21.487335205078
2076,1100,ЉУБОШ 2-КОН БАТИНЦИ,41.921463012695,21.486999511719
2077,1101,БАТИНЦИ ГРОБИШТА-КОН ЦЕНТАР,41.920818328857,21.484081268311
2078,1102,БАТИНЦИ ГРОБИШТА-КОН Т,41.920944213867,21.484008789062
2079,1103,БАТИНЦИ ЏАМИЈА-КОН ЦЕНТАР,41.919033050537,21.479721069336
2080,1104,БАТИНЦИ ЏАМИЈА-КОН Т,41.919242858887,21.479818344116
2081,1105,БАТИНЦИ 1-КОН ЦЕНТАР,41.918243408203,21.475723266602
2082,1106,БАТИНЦИ 1-КОН Т,41.918411254883,21.475631713867
2083,1107,БАТИНЦИ 2-КОН ЦЕНТАР,41.917419433594,21.472274780273
2084,1108,БАТИНЦИ 2-КОН Т,41.917465209961,21.471771240234
2085,1109,БАТИНЦИ Т,41.916015625,21.468994140625
2086,1111,ПАТ ЗА ДРИСЛА-КОН ЦВЕТОВО,41.920467376709,21.46849822998
2087,1113,РЕСТОРАН БЕЛА-КОН ЦВЕТОВО,41.919044494629,21.459156036377
2088,1115,ВИКЕНДИЦИ 1-КОН ЦВЕТОВО,41.918380737305,21.455413818359
2089,1117,ВИКЕНДИЦИ 2-КОН ЦВЕТОВО,41.916328430176,21.447689056396
2090,1119,ВАРВАРА-КОН ЦВЕТОВО,41.912757873535,21.434846878052
2091,1121,ВИКЕНДИЦИ 3-КОН ЦВЕТОВО,41.908218383789,21.415721893311
2092,1123,МАРКОВА СУШИЦА КРСТОСНИЦА-КОН ЦВЕТОВО,41.907890319824,21.412189483643
2093,1125,МАРКОВА СУШИЦА ВИКЕНДИЦИ-КОН ЦВЕТОВО,41.904788970947,21.415821075439
2094,1127,РАМПА ЗА МАРКОВА РЕКА-КОН ЦВЕТОВО,41.901966094971,21.412923812866
2095,1129,ПАТ ЗА МАРКОВА РЕКА-КОН ЦВЕТОВО,41.899200439453,21.408432006836
2097,1131,ОПШТИНА СОПИШТЕ-КОН ЦЕНТАР,41.949432373047,21.418004989624
2098,1132,ОПШТИНА СОПИШТЕ-КОН Т,41.949550628662,21.417877197266
2099,1133,ОУ ДРАГА СТОЈАНОВСКА-КОН ЦЕНТАР,41.943023681641,21.414428710938
2100,1134,ОУ ДРАГА СТОЈАНОВСКА-КОН ДОБРИ ДОЛ,41.943099975586,21.414306640625
2101,1135,РАКОТИНЦИ-КОН ЦЕНТАР,41.940185546875,21.413854598999
2102,1136,РАКОТИНЦИ-КОН ДОБРИ ДОЛ,41.94034576416,21.413621902466
2103,1137,РАКОТИНЦИ ИЗЛЕЗ-КОН ЦЕНТАР,41.938014984131,21.41400718689
2104,1138,РАКОТИНЦИ ИЗЛЕЗ-КОН ДОБРИ ДОЛ,41.937992095947,21.413999557495
2105,1139,ДОБРИ ДОЛ ВЛЕЗ-КОН ЦЕНТАР,41.932918548584,21.412353515625
2106,1140,ДОБРИ ДОЛ ВЛЕЗ-КОН Т,41.932674407959,21.412076950073
2107,1141,ДОБРИ ДОЛ 1-КОН ЦЕНТАР,41.930404663086,21.409927368164
2108,1142,ДОБРИ ДОЛ 1-КОН Т,41.930374145508,21.409744262695
2109,1143,ДОБРИ ДОЛ 2-КОН ЦЕНТАР,41.929061889648,21.408981323242
2110,1144,ДОБРИ ДОЛ 2-КОН Т,41.928985595703,21.408752441406
2111,1145,ДОБРИ ДОЛ Т,41.927349090576,21.406053543091
2112,1146,ГОРНО СОЊЕ 1-КОН ЦЕНТАР,41.948787689209,21.406871795654
2113,1147,ГОРНО СОЊЕ 1-КОН ДОЛНО СОЊЕ,41.948921203613,21.407009124756
2114,1148,ГОРНО СОЊЕ 2-КОН ЦЕНТАР,41.946670532227,21.401838302612
2115,1149,ГОРНО СОЊЕ 2-КОН ДОЛНО СОЊЕ,41.946617126465,21.401561737061
2116,1150,ГОРНО СОЊЕ 3-КОН ЦЕНТАР,41.944686889648,21.39892578125
2117,1151,ГОРНО СОЊЕ 3-КОН ДОЛНО СОЊЕ,41.944793701172,21.398818969727
2118,1152,ГОРНО СОЊЕ СЕРВИС МЛАКИ-КОН ЦЕНТАР,41.944507598877,21.395610809326
2119,1153,ГОРНО СОЊЕ СЕРВИС МЛАКИ-КОН ДОЛНО СОЊЕ,41.94454574585,21.395578384399
2120,1154,ПАТ ЗА ДОЛНО СОЊЕ-КОН ЦЕНТАР,41.942310333252,21.391025543213
2121,1155,ПАТ ЗА ДОЛНО СОЊЕ-КОН Т,41.942489624023,21.390975952148
2122,1156,ДОЛНО СОЊЕ ГРОБИШТА-КОН ЦЕНТАР,41.939788818359,21.383407592773
2123,1157,ДОЛНО СОЊЕ ГРОБИШТА-КОН Т,41.939910888672,21.383209228516
2124,1158,ДОЛНО СОЊЕ МОСТ-КОН ЦЕНТАР,41.939743041992,21.378402709961
2125,1159,ДОЛНО СОЊЕ МОСТ-КОН Т,41.939880371094,21.378494262695
2126,1160,ДОЛНО СОЊЕ ПОЛЕ-КОН ЦЕНТАР,41.934505462646,21.374725341797
2127,1161,ДОЛНО СОЊЕ ПОЛЕ-КОН БРЗОВЕЦ,41.934707641602,21.374710083008
2128,1162,ДОЛНО СОЊЕ ВИКЕНДИЦИ-КОН ЦЕНТАР,41.930736541748,21.373016357422
2129,1163,ДОЛНО СОЊЕ ВИКЕНДИЦИ-КОН БРЗОВЕЦ,41.930698394775,21.372930526733
2130,1164,БРЗОВЕЦ Т-КОН ЦЕНТАР,41.927032470703,21.367956161499
2131,1165,БРЗОВЕЦ Т-КОН ЈАБОЛЦЕ И БРЕЗНИЦА,41.926933288574,21.367820739746
2138,1172,ДОЛНО СОЊЕ ЛОЗЈА-КОН ЦЕНТАР,41.940567016602,21.372756958008
2139,1173,ДОЛНО СОЊЕ ЛОЗЈА-КОН Т,41.94059753418,21.372634887695
2140,1174,ЧИФЛИК ВЛЕЗ-КОН ЦЕНТАР,41.941696166992,21.36604309082
2141,1175,ЧИФЛИК ВЛЕЗ-КОН Т,41.94176864624,21.365995407104
2142,1176,ЧИФЛИК ЦРЕШИ-КОН ЦЕНТАР,41.944110870361,21.362245559692
2143,1177,ЧИФЛИК ЦРЕШИ-КОН Т,41.944030761719,21.362426757812
2144,1178,ЧИФЛИК-КОН ЦЕНТАР,41.947681427002,21.354177474976
2145,1179,ЧИФЛИК-КОН Т,41.94775390625,21.354015350342
2146,1180,ЧИФЛИК ЏАМИЈА-КОН ЦЕНТАР,41.946521759033,21.352535247803
2147,1181,ЧИФЛИК ЏАМИЈА-КОН Т,41.946563720703,21.352569580078
2148,1182,ПОДРАЧНО ОУ ДРАГА СТОЈАНОВСКА-КОН ЦЕНТАР,41.946220397949,21.349815368652
2149,1183,ПОДРАЧНО ОУ ДРАГА СТОЈАНОВСКА-КОН Т,41.946281433105,21.349750518799
2150,1184,СВЕТА ПЕТКА Т,41.941646575928,21.337322235107
2151,1192,ГЛУМОВО ЏАМИЈА-КОН ЦЕНТАР,41.978538513184,21.303455352783
2152,1193,ГЛУМОВО ЏАМИЈА -КОН МАТКА,41.978427886963,21.303527832031
2153,1194,МАТКА КАСАРНА-КОН ЦЕНТАР,41.97533416748,21.302852630615
2154,1195,МАТКА КАСАРНА-КОН Т,41.975364685059,21.302755355835
2155,1196,МАТКА ВИКЕНДИЦИ 1-КОН ЦЕНТАР,41.965576171875,21.303634643555
2156,1197,МАТКА ВИКЕНДИЦИ 1-КОН Т,41.965549468994,21.303195953369
2157,1198,МАТКА ВИКЕНДИЦИ 2-КОН ЦЕНТАР,41.968734741211,21.305528640747
2158,1199,МАТКА ВИКЕНДИЦИ 2-КОН Т,41.968925476074,21.305458068848
2159,1200,МАТКА МАНАСТИР-КОН ЦЕНТАР,41.961036682129,21.296314239502
2160,1201,МАТКА МАНАСТИР-КОН Т,41.960838317871,21.296060562134
2161,1202,МАТКА Т,41.958820343018,21.295551300049
2162,1208,САРАЈ КРИВИНА-КОН ЦЕНТАР,41.99267578125,21.317495346069
2163,1209,САРАЈ КРИВИНА-КОН БОЈАНЕ,41.992786407471,21.317316055298
2164,1210,КРСТОСНИЦА ЗА АВТОПАТ-КОН ЦЕНТАР,41.990436553955,21.313425064087
2165,1211,КРСТОСНИЦА ЗА АВТОПАТ-КОН БОЈАНЕ,41.990497589111,21.313280105591
2166,1212,АРНАКИЈА ВИКЕНДИЦИ-КОН ЦЕНТАР,41.986850738525,21.299137115479
2167,1213,АРНАКИЈА ВИКЕНДИЦИ-КОН БОЈАНЕ,41.987045288086,21.299215316772
2168,1214,ПАТ ЗА АРНАКИЈА-КОН ЦЕНТАР,41.988498687744,21.287906646729
2169,1215,ПАТ ЗА АРНАКИЈА-КОН БОЈАНЕ,41.988567352295,21.287914276123
2170,1216,АРНАКИЈА БЕНЗИНСКА-КОН ЦЕНТАР,41.987480163574,21.28197479248
2171,1217,АРНАКИЈА БЕНЗИНСКА-КОН БОЈАНЕ,41.987754821777,21.281946182251
2172,1218,АРНАКИЈА-КОН ЦЕНТАР,41.984035491943,21.270057678223
2173,1219,АРНАКИЈА-КОН БОЈАНЕ,41.984130859375,21.270021438599
2174,1220,ПАТ ЗА СЕМЕНИШТЕ-КОН ЦЕНТАР,41.979152679443,21.257257461548
2175,1221,ПАТ ЗА СЕМЕНИШТЕ-КОН БОЈАНЕ,41.979175567627,21.256923675537
2176,1222,ПАТ ЗА ЧАЈЛАНЕ-КОН ЦЕНТАР,41.97847366333,21.251523971558
2177,1223,ПАТ ЗА ЧАЈЛАНЕ-КОН БОЈАНЕ,41.978481292725,21.251447677612
2178,1224,БУКОВИЧ-КОН ЦЕНТАР,41.978202819824,21.239404678345
2182,1226,ПАТ ЗА КОПАНИЦА-КОН ЦЕНТАР,41.979598999023,21.227462768555
2183,1227,ПАТ ЗА КОПАНИЦА-КОН БОЈАНЕ,41.979736328125,21.227676391602
2184,1228,ЛАСКАРЦИ 1-КОН ЦЕНТАР,41.978233337402,21.215589523315
2185,1229,ЛАСКАРЦИ 1-КОН БОЈАНЕ,41.978359222412,21.21549987793
2186,1230,ЛАСКАРЦИ 2-КОН ЦЕНТАР,41.978370666504,21.210203170776
2187,1231,ЛАСКАРЦИ 2-КОН БОЈАНЕ,41.978523254395,21.210132598877
2188,1232,ПАТ ЗА БОЈАНЕ-КОН ЦЕНТАР,41.982227325439,21.192293167114
2189,1233,ПАТ ЗА БОЈАНЕ-КОН Т,41.982227325439,21.192520141602
2190,1234,БОЈАНЕ ПОШТА-КОН ЦЕНТАР,41.997371673584,21.192602157593
2191,1235,БОЈАНЕ ПОШТА-КОН Т,41.997024536133,21.192733764648
2192,1236,БОЈАНЕ Т,42.000213623047,21.192602157593
2193,1237,КОПАНИЦА ГРОБИШТА-КОН ЦЕНТАР,42.002666473389,21.229141235352
2194,1238,КОПАНИЦА ГРОБИШТА-КОН Т,42.002799987793,21.229295730591
2195,1239,КОПАНИЦА АМБУЛАНТА-КОН ЦЕНТАР,42.008605957031,21.229663848877
2196,1240,КОПАНИЦА АМБУЛАНТА-КОН Т,42.008445739746,21.229898452759
2197,1241,КОПАНИЦА Т,42.014122009277,21.234077453613
2198,1242,"ДЕКСИОН РАМПА-КОН ЦЕНТАР",42.00993347168,21.332946777344
2199,1243,"ДЕКСИОН РАМПА-КОН РАШЧЕ",42.009979248047,21.332931518555
2200,1244,"КОНДОВО-КОН ЦЕНТАР",42.00993347168,21.322113037109
2201,1245,"КОНДОВО-КОН РАШЧЕ",42.01008605957,21.322128295898
2202,1246,"КОНДОВО ГРОБИШТА-КОН ЦЕНТАР",42.010955810547,21.312866210938
2203,1247,"КОНДОВО ГРОБИШТА-КОН РАШЧЕ",42.011123657227,21.312591552734
2204,1248,"КОНДОВО МЕДРЕСА-КОН ЦЕНТАР",42.01150894165,21.307445526123
2205,1249,"КОНДОВО МЕДРЕСА-КОН РАШЧЕ",42.011764526367,21.307220458984
2206,1250,"КОНДОВО МЕДРЕСА ФАКУЛТЕТ-КОН ЦЕНТАР",42.012882232666,21.301132202148
2207,1251,"КОНДОВО МЕДРЕСА ФАКУЛТЕТ-КОН РАШЧЕ",42.012996673584,21.301277160645
2208,1252,"СВИЛАРЕ ХЛОРНА СТАНИЦА-КОН ЦЕНТАР",42.015411376953,21.295333862305
2209,1253,"СВИЛАРЕ ХЛОРНА СТАНИЦА-КОН Т",42.015705108643,21.2952003479
2210,1254,"СВИЛАРЕ ПРЕД МОСТ-КОН ЦЕНТАР",42.019569396973,21.288856506348
2211,1255,"СВИЛАРЕ ПРЕД МОСТ-КОН Т",42.019607543945,21.289136886597
2212,1256,"ДОЛНО СВИЛАРЕ АМБУЛАНТА-КОН ЦЕНТАР",42.02165222168,21.287734985352
2213,1257,"ДОЛНО СВИЛАРЕ АМБУЛАНТА-КОН Т",42.021911621094,21.287704467773
2214,1258,"РАШЧЕ МОСТ ВОДОВОД-КОН ЦЕНТАР",42.016799926758,21.270881652832
2215,1259,"РАШЧЕ МОСТ ВОДОВОД-КОН Т",42.016891479492,21.270858764648
2216,1260,"РАШЧЕ Т",42.022888183594,21.256561279297
2217,1261,"РАШЧЕ ИЗВОР",42.033985137939,21.24920463562
2221,1265,ВОЛКОВО Т,42.045837402344,21.345993041992
2222,1266,ВОЛКОВО КРИВА БАРА-КОН ЦЕНТАР,42.050956726074,21.347019195557
2223,1267,ВОЛКОВО КРИВА БАРА-КОН НИКИШТАНИ,42.051006317139,21.347187042236
2224,1268,ОУ ЈОАКИМ КРЧОСКИ-КОН ЦЕНТАР,42.053791046143,21.348844528198
2225,1269,ОУ ЈОАКИМ КРЧОСКИ-КОН НИКИШТАНИ,42.053985595703,21.349075317383
2226,1270,ВОЛКОВО ОРМАНСКИ БРЕСТ-КОН ЦЕНТАР,42.059497833252,21.350811004639
2227,1271,ВОЛКОВО ОРМАНСКИ БРЕСТ-КОН НИКИШТАНИ,42.058689117432,21.349962234497
2228,1272,ОРМАН-КОН ЦЕНТАР,42.066696166992,21.35466003418
2229,1273,ОРМАН-КОН НИКИШТАНИ,42.066879272461,21.354629516602
2230,1274,НИКИШТАНИ ВЛЕЗ-КОН ЦЕНТАР,42.069023132324,21.344390869141
2231,1275,НИКИШТАНИ ВЛЕЗ-КОН Т,42.06912612915,21.34478187561
2232,1276,НИКИШТАНИ Т,42.066997528076,21.338417053223
2233,1277,КУЧКОВО ОБИКОЛНИЦА-КОН ЦЕНТАР,42.049175262451,21.337661743164
2234,1278,КУЧКОВО ОБИКОЛНИЦА-КОН Т,42.049446105957,21.337200164795
2235,1279,ГАБЕРЧЕ-КОН ЦЕНТАР,42.051208496094,21.330947875977
2236,1280,ГАБЕРЧЕ-КОН КУЧКОВО,42.051372528076,21.331024169922
2237,1281,КРИВА БАБА-КОН ЦЕНТАР,42.052558898926,21.32633972168
2238,1282,КРИВА БАБА-КОН КУЧКОВО,42.052429199219,21.328033447266
2239,1283,ЈАСИКИ-КОН ЦЕНТАР,42.053905487061,21.323434829712
2240,1284,ЈАСИКИ-КОН КУЧКОВО,42.054004669189,21.323661804199
2241,1285,ЛОЗЈА-КОН ЦЕНТАР,42.056667327881,21.319795608521
2242,1286,ЛОЗЈА-КОН КУЧКОВО,42.056739807129,21.319602966309
2243,1287,ПЕРЕТСКИ ДОЛ-КОН ЦЕНТАР,42.059650421143,21.315473556519
2244,1288,ПЕРЕТСКИ ДОЛ-КОН КУЧКОВО,42.0598487854,21.315250396729
2245,1289,ДУБИЧЕ-КОН ЦЕНТАР,42.055957794189,21.311008453369
2246,1290,ДУБИЧЕ-КОН КУЧКОВО,42.05606842041,21.310869216919
2247,1291,КУЧКОВО Т,42.058715820312,21.306884765625
2248,1292,МОМИН ПОТОК-КОН ЦЕНТАР,42.015537261963,21.409383773804
2249,1293,"МОМИН ПОТОК-КОН ВИЗБЕГОВО",42.015739440918,21.409406661987
2250,1294,"ОТПАДИ-КОН ЦЕНТАР",42.020263671875,21.407470703125
2251,1295,"ОТПАДИ-КОН ВИЗБЕГОВО",42.020263671875,21.407730102539
2252,1296,"КРСТОСНИЦА СО БУЛ СЛОВЕНИЈА-КОН ЦЕНТАР",42.025024414062,21.40867805481
2253,1297,"КРСТОСНИЦА СО БУЛ СЛОВЕНИЈА-КОН ВИЗБЕГОВО",42.024971008301,21.4088306427
2254,1298,"ВИЗБЕГОВО НАДВОЗНИК-КОН ЦЕНТАР",42.029411315918,21.4065284729
2255,1299,"ВИЗБЕГОВО НАДВОЗНИК-КОН ВИЗБЕГОВО",42.029346466064,21.40655708313
2256,1300,"ВИЗБЕГОВО-КОН ЦЕНТАР",42.034034729004,21.408222198486
2257,1301,"ВИЗБЕГОВО-КОН ВИЗБЕГОВО",42.033897399902,21.408405303955
2258,1302,"ВИЗБЕГОВО Т",42.03600692749,21.41011428833
2278,1328,ГОРНО ОРИЗАРИ ВЛЕЗ-КОН ЦЕНТАР,42.058898925781,21.412109375
2279,1329,ГОРНО ОРИЗАРИ ВЛЕЗ-КОН БЛАЦЕ,42.059085845947,21.41192817688
2280,1330,ГОРНО ОРИЗАРИ ЦРКВА-КОН ЦЕНТАР,42.061012268066,21.409250259399
2281,1331,ГОРНО ОРИЗАРИ ЦРКВА-КОН БЛАЦЕ,42.061027526855,21.40926361084
2282,1332,ГОРНО ОРИЗАРИ ВИКЕНДИЦИ-КОН ЦЕНТАР,42.073104858398,21.40592956543
2283,1333,ГОРНО ОРИЗАРИ ВИКЕНДИЦИ-КОН БЛАЦЕ,42.073020935059,21.406080245972
2284,1334,БРАЗДА-КОН ЦЕНТАР,42.082035064697,21.403728485107
2285,1335,БРАЗДА-КОН БЛАЦЕ,42.082092285156,21.403953552246
2286,1336,ГЛУВО 1-КОН ЦЕНТАР,42.087085723877,21.401319503784
2287,1337,ГЛУВО 1-КОН БЛАЦЕ,42.087284088135,21.401327133179
2288,1338,ГЛУВО 2-КОН ЦЕНТАР,42.089797973633,21.398330688477
2289,1339,ГЛУВО 2-КОН БЛАЦЕ,42.089920043945,21.398635864258
2290,1340,САНДЕВО СПОМЕНИК-КОН ЦЕНТАР,42.094730377197,21.393459320068
2291,1341,САНДЕВО СПОМЕНИК-КОН БЛАЦЕ,42.094829559326,21.393520355225
2292,1342,ЧУЧЕР-КОН ЦЕНТАР,42.096969604492,21.388458251953
